No.,Channel Name,Receive Frequency,Transmit Frequency,Channel Type,Transmit Power,Band Width,CTCSS/DCS Decode,CTCSS/DCS Encode,Contact,Contact Call Type,Contact TG/DMR ID,Radio ID,Busy Lock/TX Permit,Squelch Mode,Optional Signal,DTMF ID,2Tone ID,5Tone ID,PTT ID,Color Code,Slot,CH Scan List,Receive Group List,TX Prohibit,Reverse,Simplex TDMA,TDMA Adaptive,Encryption Type,Digital Encryption,Call Confirmation,Talk Around,Work Alone,Custom CTCSS,2TONE Decode,Ranging,Through Mode,APRS Report,APRS Report Channel
2477,SR9VRJ-TS1,438.71250,431.11250,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2478,SR9ZEA-TS1,438.40000,430.80000,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2479,SV1I-TS1,439.32500,431.72500,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2480,SV1M-TS1,439.17500,431.57500,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2481,SV1U-TS1,439.00000,431.40000,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2482,SV2K-TS1,438.83750,431.23750,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2483,SV4P-TS1,438.66250,431.06250,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2484,SV4R-TS1,438.97500,431.37500,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2485,SV6K-TS1,438.70000,431.10000,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2486,SV7L-TS1,438.60000,431.00000,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2487,SV7M-TS1,431.62500,439.22500,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2488,SV7N-TS1,439.07500,431.47500,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2489,SV9J-TS1,438.68750,431.08750,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2490,SW1F-TS1,438.81250,431.21250,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2491,SW1G-TS1,438.83750,431.23750,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2492,SW1H-TS1,438.71250,431.11250,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2493,SW1J-TS1,438.63750,431.03750,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2494,SW2A-TS1,438.66250,431.06250,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2495,SW2D-TS1,439.05000,431.45000,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2496,SW8N-TS1,439.25000,431.65000,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2497,SZ1SV-TS1,438.62500,446.22500,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2498,SZ4TRI-TS1,438.67500,431.07500,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2499,TK1ZBG-TS1,439.51250,430.11250,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2500,YO2KQT-TS1,439.90000,430.50000,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,2,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2501,YO2KQT-TS1,439.02500,431.42500,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2502,YO2KQT-TS1,439.90000,430.50000,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2503,YO2Q-TS1,438.50000,430.90000,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2504,YO4CWI-TS1,438.80000,431.20000,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2505,YO5KFG-TS1,438.85000,429.45000,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2506,YO5KFG-TS1,439.95000,432.35000,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2507,YO5KFG-TS1,438.80000,429.40000,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2508,YO5UHF-TS1,439.90000,430.50000,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2509,YO5X-TS1,438.32500,430.72500,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,8,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2510,YO6HDJ-TS1,431.40000,439.00000,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2511,YO6NAM-TS1,439.85000,430.45000,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2512,YO6NAM-TS1,439.82500,430.42500,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2513,YO6OFL-TS1,439.80000,430.40000,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2514,YO6PWD-TS1,439.85000,430.45000,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2515,YO8KIS-TS1,439.85000,430.45000,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2516,YO8Y-TS1,438.80000,431.20000,D-Digital,Turbo,12.5K,Off,Off,TG232 OE,Group Call,232,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,1,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2517,CQ0DAL-TS2,438.23750,430.63750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2518,CQ0DAM-TS2,438.22500,430.62500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2519,CQ0DBO-TS2,438.40000,430.80000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2520,CQ0DCD-TS2,438.38750,430.78750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2521,CQ0DCO-TS2,438.41250,430.81250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2522,CQ0DGM-TS2,438.25000,430.65000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2523,CQ0DMA-TS2,438.35000,430.75000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2524,CQ0DMJ-TS2,438.43750,430.83750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2525,CQ0DMQ-TS2,438.42500,430.82500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2526,CQ0DMV-TS2,438.47500,430.87500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2527,CQ0DPD-TS2,438.43750,430.83750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2528,CQ0DPF-TS2,438.20000,430.60000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2529,CQ0DPG-TS2,438.21250,430.61250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2530,CQ0DRX-TS2,438.30000,430.70000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2531,CQ0DS-TS2,438.22500,430.62500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2532,CQ0DSI-TS2,438.22500,430.62500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2533,CQ0DST-TS2,438.25000,430.65000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2534,CQ0DTRZ-TS2,438.31250,430.71250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2535,CQ0DUG-TS2,438.27500,430.67500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2536,CQ0DVI-TS2,438.22500,430.62500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2537,CQ0DVRA-TS2,438.45000,430.85000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2538,CQ0UAT-TS2,438.67500,431.07500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2539,CQ0UCSC-TS2,438.72500,431.12500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2540,CQ0USA-TS2,438.65000,431.05000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2541,CQ1DUR-TS2,438.33750,430.73750,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2542,EA1RKE-TS2,438.32500,430.72500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,2,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2543,EA3DKP-TS2,439.00000,431.40000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2544,EA5ERC-TS2,438.26250,430.66250,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2545,ED1YBM-TS2,439.30000,431.70000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2546,ED1YBQ-TS2,438.65000,431.05000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2547,ED1YBT-TS2,438.45000,430.85000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2548,ED1YCB-TS2,438.27500,430.67500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2549,ED1ZAB-TS2,438.50000,430.90000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2550,ED1ZAH-TS2,438.45000,430.85000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2551,ED1ZAK-TS2,438.65000,446.25000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2552,ED1ZAR-TS2,438.50000,430.90000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2553,ED1ZAS-TS2,438.30000,430.70000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2554,ED1ZAS-TS2,438.22500,430.62500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2555,ED1ZAU-TS2,438.50000,430.90000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2556,ED1ZAW-TS2,438.40000,430.80000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2557,ED1ZAX-TS2,438.52500,430.92500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2558,ED1ZAY-TS2,438.30000,430.70000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2559,ED1ZAZ-TS2,438.42500,430.82500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2560,ED1ZBA-TS2,438.27500,430.67500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2561,ED1ZBB-TS2,438.52500,430.92500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2562,ED1ZBC-TS2,438.52500,430.92500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2563,ED2YAA-TS2,439.97500,439.97500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2564,ED2YAE-TS2,438.32500,430.72500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2565,ED2YAO-TS2,438.95000,431.35000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2566,ED2YAP-TS2,438.52500,430.92500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2567,ED2YAQ-TS2,438.42500,430.82500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2568,ED2YAR-TS2,438.30000,430.70000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2569,ED2ZAC-TS2,438.20000,430.60000,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
2570,ED2ZAD-TS2,438.22500,430.62500,D-Digital,Turbo,12.5K,Off,Off,TG9 Lokal,Group Call,9,OE1JTB,Always,Carrier,Off,1,1,1,Off,1,2,None,None,Off,Off,Off,Off,Normal Encryption,Off,Off,Off,Off,251.1,1,Off,Off,Off,1
